degradation_time_days,weight_loss,study_id,instance,adjusted_hb_ratio_formulation_mol,adjusted_hv_ratio_formulation_mol,degradation_condition,degradation_mechanism,additives,t_deg,degradation_environment,additive_type_1,additive1_percentage_wt,additive_type_2,additive2_percentage_wt,additive_type_3,additive3_percentage_wt,sample_shape_morphology,pha_degrading_microbes,experimental_scale
290.0,87.0,18.0,4d,55.44,7.56,aerobic,microbial_enzymatic,yes,26.0,marine_aquatic,plasticizer,7.0,filler,30.0,not_applicable,0.0,ribbons,bacteria_dominated,large
310.0,90.0,18.0,4d,55.44,7.56,aerobic,microbial_enzymatic,yes,26.0,marine_aquatic,plasticizer,7.0,filler,30.0,not_applicable,0.0,ribbons,bacteria_dominated,large
321.0,93.0,18.0,4d,55.44,7.56,aerobic,microbial_enzymatic,yes,26.0,marine_aquatic,plasticizer,7.0,filler,30.0,not_applicable,0.0,ribbons,bacteria_dominated,large
335.0,96.0,18.0,4d,55.44,7.56,aerobic,microbial_enzymatic,yes,26.0,marine_aquatic,plasticizer,7.0,filler,30.0,not_applicable,0.0,ribbons,bacteria_dominated,large
350.0,99.0,18.0,4d,55.44,7.56,aerobic,microbial_enzymatic,yes,26.0,marine_aquatic,plasticizer,7.0,filler,30.0,not_applicable,0.0,ribbons,bacteria_dominated,large
25.0,7.0,18.0,5d,55.44,7.56,aerobic,microbial_enzymatic,yes,26.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
48.0,10.0,18.0,5d,55.44,7.56,aerobic,microbial_enzymatic,yes,26.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
74.0,11.0,18.0,5d,55.44,7.56,aerobic,microbial_enzymatic,yes,26.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
102.0,11.0,18.0,5d,55.44,7.56,aerobic,microbial_enzymatic,yes,26.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
111.0,19.0,18.0,5d,55.44,7.56,aerobic,microbial_enzymatic,yes,26.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
122.0,26.0,18.0,5d,55.44,7.56,aerobic,microbial_enzymatic,yes,26.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
129.0,31.0,18.0,5d,55.44,7.56,aerobic,microbial_enzymatic,yes,26.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
143.0,37.0,18.0,5d,55.44,7.56,aerobic,microbial_enzymatic,yes,26.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
149.0,42.0,18.0,5d,55.44,7.56,aerobic,microbial_enzymatic,yes,26.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
162.0,45.0,18.0,5d,55.44,7.56,aerobic,microbial_enzymatic,yes,26.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
182.0,49.0,18.0,5d,55.44,7.56,aerobic,microbial_enzymatic,yes,26.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
201.0,54.0,18.0,5d,55.44,7.56,aerobic,microbial_enzymatic,yes,26.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
227.0,61.0,18.0,5d,55.44,7.56,aerobic,microbial_enzymatic,yes,26.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
246.0,67.0,18.0,5d,55.44,7.56,aerobic,microbial_enzymatic,yes,26.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
270.0,74.0,18.0,5d,55.44,7.56,aerobic,microbial_enzymatic,yes,26.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
289.0,79.0,18.0,5d,55.44,7.56,aerobic,microbial_enzymatic,yes,26.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
304.0,83.0,18.0,5d,55.44,7.56,aerobic,microbial_enzymatic,yes,26.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
319.0,87.0,18.0,5d,55.44,7.56,aerobic,microbial_enzymatic,yes,26.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
330.0,90.0,18.0,5d,55.44,7.56,aerobic,microbial_enzymatic,yes,26.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
348.0,94.0,18.0,5d,55.44,7.56,aerobic,microbial_enzymatic,yes,26.0,marine_aquatic,plasticizer,7.0,filler,27.3,compatibilizer,2.7,ribbons,bacteria_dominated,large
7.0,23.0,19.0,1a,89.0,11.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental,lab
8.0,29.0,19.0,1a,89.0,11.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental,lab
9.0,33.0,19.0,1a,89.0,11.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental,lab
9.0,41.0,19.0,1a,89.0,11.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental,lab
10.0,48.0,19.0,1a,89.0,11.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental,lab
11.0,54.0,19.0,1a,89.0,11.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental,lab
12.0,61.0,19.0,1a,89.0,11.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental,lab
13.0,68.0,19.0,1a,89.0,11.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental,lab
13.0,74.0,19.0,1a,89.0,11.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental,lab
14.0,78.0,19.0,1a,89.0,11.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental,lab
14.0,85.0,19.0,1a,89.0,11.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental,lab
7.0,2.0,19.0,1b,89.0,11.0,anaerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental,lab
8.0,2.0,19.0,1b,89.0,11.0,anaerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental,lab
9.0,2.0,19.0,1b,89.0,11.0,anaerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental,lab
9.0,2.0,19.0,1b,89.0,11.0,anaerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental,lab
11.0,3.0,19.0,1b,89.0,11.0,anaerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental,lab
11.0,3.0,19.0,1b,89.0,11.0,anaerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental,lab
12.0,3.0,19.0,1b,89.0,11.0,anaerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental,lab
13.0,3.0,19.0,1b,89.0,11.0,anaerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental,lab
14.0,3.0,19.0,1b,89.0,11.0,anaerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental,lab
15.0,3.0,19.0,1b,89.0,11.0,anaerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,diverse_environmental,lab
2.0,29.0,19.0,2,40.5,9.5,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
3.0,41.0,19.0,2,40.5,9.5,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
4.0,49.0,19.0,2,40.5,9.5,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
4.0,61.0,19.0,2,40.5,9.5,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
5.0,71.0,19.0,2,40.5,9.5,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
6.0,82.0,19.0,2,40.5,9.5,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
6.0,91.0,19.0,2,40.5,9.5,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
7.0,99.0,19.0,2,40.5,9.5,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
14.0,99.0,19.0,2,40.5,9.5,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
20.0,99.0,19.0,2,40.5,9.5,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
31.0,100.0,19.0,2,40.5,9.5,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
3.0,25.0,19.0,3,60.75,14.25,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
6.0,37.0,19.0,3,60.75,14.25,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
7.0,54.0,19.0,3,60.75,14.25,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
10.0,61.0,19.0,3,60.75,14.25,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
12.0,69.0,19.0,3,60.75,14.25,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
13.0,74.0,19.0,3,60.75,14.25,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
15.0,77.0,19.0,3,60.75,14.25,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
16.0,85.0,19.0,3,60.75,14.25,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
18.0,92.0,19.0,3,60.75,14.25,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
20.0,98.0,19.0,3,60.75,14.25,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
21.0,99.0,19.0,3,60.75,14.25,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
30.0,100.0,19.0,3,60.75,14.25,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
15.0,24.0,19.0,4,81.0,19.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
15.0,44.0,19.0,4,81.0,19.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
17.0,54.0,19.0,4,81.0,19.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
18.0,64.0,19.0,4,81.0,19.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
19.0,73.0,19.0,4,81.0,19.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
21.0,85.0,19.0,4,81.0,19.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
23.0,88.0,19.0,4,81.0,19.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
25.0,93.0,19.0,4,81.0,19.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
27.0,97.0,19.0,4,81.0,19.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
30.0,100.0,19.0,4,81.0,19.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
1.0,10.0,19.0,5,40.5,9.5,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
3.0,20.0,19.0,5,40.5,9.5,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
4.0,27.0,19.0,5,40.5,9.5,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
5.0,35.0,19.0,5,40.5,9.5,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
6.0,41.0,19.0,5,40.5,9.5,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
8.0,46.0,19.0,5,40.5,9.5,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
8.0,53.0,19.0,5,40.5,9.5,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
10.0,60.0,19.0,5,40.5,9.5,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
12.0,67.0,19.0,5,40.5,9.5,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
13.0,75.0,19.0,5,40.5,9.5,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
15.0,81.0,19.0,5,40.5,9.5,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
16.0,85.0,19.0,5,40.5,9.5,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
17.0,91.0,19.0,5,40.5,9.5,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
19.0,95.0,19.0,5,40.5,9.5,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
21.0,99.0,19.0,5,40.5,9.5,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
31.0,100.0,19.0,5,40.5,9.5,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
3.0,4.0,19.0,6,60.75,14.25,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
6.0,8.0,19.0,6,60.75,14.25,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
7.0,16.0,19.0,6,60.75,14.25,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
10.0,22.0,19.0,6,60.75,14.25,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
12.0,28.0,19.0,6,60.75,14.25,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
15.0,36.0,19.0,6,60.75,14.25,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
17.0,42.0,19.0,6,60.75,14.25,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
18.0,50.0,19.0,6,60.75,14.25,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
20.0,57.0,19.0,6,60.75,14.25,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
21.0,70.0,19.0,6,60.75,14.25,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
23.0,71.0,19.0,6,60.75,14.25,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
25.0,77.0,19.0,6,60.75,14.25,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
27.0,81.0,19.0,6,60.75,14.25,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
29.0,86.0,19.0,6,60.75,14.25,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
31.0,88.0,19.0,6,60.75,14.25,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
8.0,1.0,19.0,7,81.0,19.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
14.0,5.0,19.0,7,81.0,19.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
18.0,11.0,19.0,7,81.0,19.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
21.0,19.0,19.0,7,81.0,19.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
24.0,20.0,19.0,7,81.0,19.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
26.0,23.0,19.0,7,81.0,19.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
28.0,26.0,19.0,7,81.0,19.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
31.0,29.0,19.0,7,81.0,19.0,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,diverse_environmental,lab
15.0,11.0,20.0,5,95.0,5.0,aerobic,microbial_enzymatic,no,60.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,lab
22.0,23.0,20.0,5,95.0,5.0,aerobic,microbial_enzymatic,no,60.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,lab
36.0,35.0,20.0,5,95.0,5.0,aerobic,microbial_enzymatic,no,60.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,lab
15.0,11.0,20.0,6,85.5,4.5,aerobic,microbial_enzymatic,yes,60.0,compost_organic_fertilizer,filler,10.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,lab
22.0,21.0,20.0,6,85.5,4.5,aerobic,microbial_enzymatic,yes,60.0,compost_organic_fertilizer,filler,10.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,lab
36.0,36.0,20.0,6,85.5,4.5,aerobic,microbial_enzymatic,yes,60.0,compost_organic_fertilizer,filler,10.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,lab
15.0,10.0,20.0,7,76.0,4.0,aerobic,microbial_enzymatic,yes,60.0,compost_organic_fertilizer,filler,20.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,lab
22.0,14.0,20.0,7,76.0,4.0,aerobic,microbial_enzymatic,yes,60.0,compost_organic_fertilizer,filler,20.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,lab
36.0,20.0,20.0,7,76.0,4.0,aerobic,microbial_enzymatic,yes,60.0,compost_organic_fertilizer,filler,20.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,lab
42.0,38.0,20.0,7,76.0,4.0,aerobic,microbial_enzymatic,yes,60.0,compost_organic_fertilizer,filler,20.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,lab
67.0,44.0,20.0,7,76.0,4.0,aerobic,microbial_enzymatic,yes,60.0,compost_organic_fertilizer,filler,20.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,lab
15.0,11.0,20.0,8,66.5,3.5,aerobic,microbial_enzymatic,yes,60.0,compost_organic_fertilizer,filler,30.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,lab
22.0,16.0,20.0,8,66.5,3.5,aerobic,microbial_enzymatic,yes,60.0,compost_organic_fertilizer,filler,30.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,lab
36.0,21.0,20.0,8,66.5,3.5,aerobic,microbial_enzymatic,yes,60.0,compost_organic_fertilizer,filler,30.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,lab
42.0,37.0,20.0,8,66.5,3.5,aerobic,microbial_enzymatic,yes,60.0,compost_organic_fertilizer,filler,30.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,lab
67.0,47.0,20.0,8,66.5,3.5,aerobic,microbial_enzymatic,yes,60.0,compost_organic_fertilizer,filler,30.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_dominated,lab
90.0,11.0,20.0,9,95.0,5.0,aerobic,microbial_enzymatic,no,23.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_fungi_mixed,lab
180.0,20.0,20.0,9,95.0,5.0,aerobic,microbial_enzymatic,no,23.0,soil,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_fungi_mixed,lab
90.0,10.0,20.0,10,66.5,3.5,aerobic,microbial_enzymatic,yes,23.0,soil,filler,30.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_fungi_mixed,lab
180.0,23.0,20.0,10,66.5,3.5,aerobic,microbial_enzymatic,yes,23.0,soil,filler,30.0,not_applicable,0.0,not_applicable,0.0,sheets,bacteria_fungi_mixed,lab
27.0,12.0,21.0,1,97.0,3.0,aerobic,microbial_enzymatic,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
33.0,20.0,21.0,1,97.0,3.0,aerobic,microbial_enzymatic,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
36.0,33.0,21.0,1,97.0,3.0,aerobic,microbial_enzymatic,no,58.0,compost_organic_fertilizer,not_applicable,0.0,not_applicable,0.0,not_applicable,0.0,films,bacteria_fungi_mixed,lab
